story_id,keyword_id,keyword
13465,1026,Geschichte (Erzählung)
15223,29,witches
15478,1558,Gen.
11962,16,sacrilege
8969,823,Wilde Jagd
10537,364,Pferd
4863,16,sacrilege
17705,809,Teufel
26,30,on cattle
19871,16,sacrilege
9069,141,Bauersfrau
11372,140,When
19298,7119,Geldbrennen: Mädchen holt Kohle von Backofen
5366,5374,Nachtwächter
10662,929,Buttern
1104,1106,Nachbar
4747,1395,ausmessen
13150,91,dead
14226,16,sacrilege
19599,784,wissen
8305,8307,mager
13268,4081,Grab etc.
3967,4,historical legends
15553,398,goldene Wiege
16322,810,Varia
12318,19,Scheidengänger
342,349,Schloss (Bauwerk)
18088,18093,"Gut, das"
7050,7055,Junker
2859,8,"Sage, historische"
7258,29,witches
9826,70,Horse shoe etc.
7304,560,Zwergensage
18339,2202,Worauf
10976,2276,Ghost
2039,2046,Rote Augen etc.
18409,4,historical legends
13722,1717,Sieve border
14838,582,laufen
12440,32,Hexe
771,72,local legends: varia
1784,496,"Wiederkehr, Totenhemd"
6362,32,Hexe
12728,91,dead
12723,91,dead
4319,29,witches
6015,6016,einheizen
15301,7456,Knothole
2344,8,"Sage, historische"
8611,331,Lit.
19198,534,kämpfen
15105,7020,Blocksberg Mahl
18652,29,witches
14229,810,Varia
18896,131,French people
7829,6430,Blocksberg Orte
7834,6441,Seeräuber Varia
12078,3677,stark
13066,7020,Blocksberg Mahl
14180,29,witches
4949,4,historical legends
5617,5620,Ornat
11767,54,Störtebecker
15926,810,Varia
15460,6642,Seele als Maus
6875,480,Haberlandt
8185,2643,Name: varia
15568,15571,Schmiedegeselle
5960,5961,Röpke etc.
17608,555,moort
17037,4,historical legends
3285,4,historical legends
14713,233,"Tiersagen, Märchen I"
1260,1265,Herr
10112,10114,Forst
342,347,Prinzessin
19495,2202,Worauf
4250,206,Etymologie
12385,246,Halskette
13428,364,Pferd
14572,64,Blocksberg varia
3155,928,buttern
6456,29,witches
3493,437,"Taters, krup unner"
5610,3249,Mäuseturm
4112,4115,Hexenmeister
5509,1092,Bruder
19959,3487,Kirche (Gebäude)
542,543,Opfer
7744,64,Blocksberg varia
10701,29,witches
18561,3487,Kirche (Gebäude)
3478,591,tanzen
16964,480,Haberlandt
1444,32,Hexe
8700,91,dead
8235,560,Zwergensage
1090,1091,unterirdischer Gang
18973,3753,morgens
14166,250,"Kette tragen, Ring"
3119,4,historical legends
16444,1227,Untergang: Lit.
16953,2413,Engelland
12037,937,Kirche
412,307,Wasser
15174,41,local legends
7089,1135,Zaum
14655,53,robbers
16754,29,witches
19331,1559,Allg.
9077,9079,Children
3004,1064,"Unschuldig: Taube, Torgelow etc."
6137,6138,Generals
6650,1025,Hund
19080,93,Toter
2521,2514,to bake etc.
5491,2416,"Entheiligung des Feiertages, Karfreitag"
11255,256,Ring
5582,16,sacrilege
3776,63,Blocksberg
6127,1854,Russian people
15422,4,historical legends
17812,93,Toter
3232,810,Varia
8947,7731,Duell
14266,91,dead
8820,91,dead
10319,45,Lokalsage
13759,4879,Dörfer
2952,826,weiblich
13304,13308,"French, Prussians etc."
1866,301,"Wolf und Fuchs auf der Hochzeit, Kranker trägt Gesunden"
19999,29,witches
4549,420,"Persönlichkeiten, Familie etc."
1427,16,sacrilege
15089,16,sacrilege
18964,1559,Allg.
8947,250,"Kette tragen, Ring"
7895,467,Ecclesiastical
13522,53,robbers
14235,1251,Knecht
19618,2416,"Entheiligung des Feiertages, Karfreitag"
17288,16,sacrilege
2226,2229,Geld
6678,91,dead
16104,32,Hexe
9456,9461,Teufelsbündner: Peitsche
16313,928,buttern
13513,1356,singen
12848,93,Toter
18105,16,sacrilege
16758,93,Toter
16439,615,Tod
3137,4,historical legends
3916,29,witches
4018,1686,Lattenspringer (moonstruck)
5830,2201,Walpurgisnacht
3789,111,from the french period
961,29,witches
7227,19,Scheidengänger
10916,480,Haberlandt
6282,223,Viting
8576,290,giants
12066,4,historical legends
19269,292,Riese
13994,29,witches
17205,1064,"Unschuldig: Taube, Torgelow etc."
17903,131,French people
5819,466,Kirchliches
19545,943,Thunderstorm
3349,16,sacrilege
13940,379,Bild
2788,29,witches
3003,91,dead
16293,16296,Küselwind
17866,784,wissen
10292,10293,zwei
17801,415,water
13722,555,moort
3699,53,robbers
17949,332,bells
10750,29,witches
15566,6587,"Tiere: Sagen, Märchen etc."
17893,29,witches
18097,18099,Kriegskasse
2491,2434,"grundlos, ausmessen etc."
14951,354,Berg
9408,9410,Kettenrasseln
10360,91,dead
7988,93,Toter
14893,11678,zeigt sich
15007,8,"Sage, historische"
6188,554,Taufe
10837,10838,Klebatsch
17442,351,Schatzsage
15492,8,"Sage, historische"
5602,72,local legends: varia
19873,1162,Gälknoeker
15364,4,historical legends
8535,32,Hexe
16863,292,Riese
17770,233,"Tiersagen, Märchen I"
18858,4973,Glaube
4815,130,Franzose
18906,869,Mutter
11054,6656,entrückt: Varia
8226,523,Literatur
18945,18949,"Teufel baut, Sau über Brücke etc."
7684,6609,Streiche
15320,290,giants
4483,72,local legends: varia
16062,943,Thunderstorm
6901,362,eisern
10155,52,Räuber
18813,189,Volksmärchen
8523,415,water
18921,32,Hexe
15025,8,"Sage, historische"
3715,93,Toter
13920,810,Varia
16365,1513,Gerippe
7966,257,Kette
9074,6441,Seeräuber Varia
12115,16,sacrilege
18227,2087,"Ort, Orte, wo Räuber hausen"
10223,4223,Ferkel
14382,1162,Gälknoeker
4589,986,"30-/100-year war, blending"
12374,16,sacrilege
19939,2954,"Edelmann, Toter, Geld"
18579,41,local legends
11065,496,"Wiederkehr, Totenhemd"
10016,7361,Schlacht etc.
16347,555,moort
17765,349,Schloss (Bauwerk)
12426,6430,Blocksberg Orte
13736,292,Riese
9029,3093,Großherzog
19448,307,Wasser
6053,19,Scheidengänger
2311,2314,Werber
3632,142,"Hexenausritt, Termine"
8541,32,Hexe
12646,4,historical legends
14787,12805,Teufelsbündner: Pferde festmachen
19580,32,Hexe
15502,290,giants
16071,496,"Wiederkehr, Totenhemd"
3902,970,Melken
8691,205,local legends: churches and passages
10314,6609,Streiche
17205,16,sacrilege
6932,378,Picture
11696,16,sacrilege
3421,617,Peitsche
7358,6254,Hemd etc.
2877,351,Schatzsage
8330,929,Buttern
4571,466,Kirchliches
14718,32,Hexe
17788,64,Blocksberg varia
19569,105,Butterfass
2432,2434,"grundlos, ausmessen etc."
18988,93,Toter
4900,480,Haberlandt
11181,139,reiten
8957,29,witches
18945,41,local legends
11160,870,"Tote red., erste Frau, Mutter"
6067,711,Mensch
8782,395,treasure
12956,307,Wasser
14431,2718,Schlacht
6424,80,werewolf
11174,870,"Tote red., erste Frau, Mutter"
6606,131,French people
19932,18974,Ei
8700,3980,Totentrauung
15342,205,local legends: churches and passages
11054,93,Toter
13253,93,Toter
3576,52,Räuber
19986,869,Mutter
11049,3652,Mordkrug etc.
16883,1393,"ablassen, See ausmessen etc."
11954,29,witches
13668,71,Hufeisen
5043,1069,Taube
14678,4879,Dörfer
3136,942,Gewitter
11587,1885,Gerichtsberg
18906,93,Toter
12244,600,ewig
10336,1706,Harte Herrin
14096,1712,Victim
14525,14527,Schlei
8920,16,sacrilege
12876,290,giants
16008,524,Volkssage
11755,7289,Kyffhäuser: Kaiser im Berg
17436,1025,Hund
2806,4,historical legends
15063,53,robbers
18284,957,"Pumpfuß, Columbus"
4800,290,giants
12825,7288,Kaiser
1206,1215,"Schatz, wo"
5859,1279,ausmelken
7631,16,sacrilege
2,4,historical legends
7597,19,Scheidengänger
18145,731,"Kenntnis von den Wenden, meckl."
2538,290,giants
11634,1853,Russe
14724,3822,gut
15313,93,Toter
9959,2994,Stock
19677,364,Pferd
11483,6587,"Tiere: Sagen, Märchen etc."
13619,351,Schatzsage
18403,1107,"Buttern, Melken"
5319,5325,Stiefmutter
6096,732,Mecklenburg
4298,442,Stadt
6600,191,Wolf
4687,848,"Pferd, allg. Abwehr etc."
7733,53,robbers
5699,1395,ausmessen
17333,17336,Erbsen streuen etc.
14422,19,Scheidengänger
18348,72,local legends: varia
13767,45,Lokalsage
3979,91,dead
3330,1405,Wallenstein
18769,288,werfen Steine
16148,271,"Verwandlung, Werwolf"
13654,6587,"Tiere: Sagen, Märchen etc."
16104,1107,"Buttern, Melken"
13488,8,"Sage, historische"
2815,354,Berg
11371,142,"Hexenausritt, Termine"
18898,19,Scheidengänger
14968,2643,Name: varia
6409,3704,Harrow
13083,29,witches
13998,91,dead
15385,599,Ewig Leben: I
13511,29,witches
14241,292,Riese
9888,4286,zusammentragen
17333,41,local legends
2392,1738,Flasche
9311,3242,Botschaft vom Jenseits
5579,91,dead
2754,928,buttern
11194,6641,Seele
4405,93,Toter
10212,64,Blocksberg varia
16233,16135,Wolfsriemen
19525,810,Varia
13986,3677,stark
3380,543,Opfer
14911,1559,Allg.
16248,600,ewig
18088,1069,Taube
5790,937,Kirche
5258,5261,Zauberspruch
17269,2783,Fru
18115,407,Totenmesse
1541,32,Hexe
17257,93,Toter
10414,599,Ewig Leben: I
17822,29,witches
16348,71,Hufeisen
740,45,Lokalsage
15035,440,destruction
13681,52,Räuber
10701,1137,Hexenhalfter
11846,45,Lokalsage
8931,93,Toter
9810,16,sacrilege
15490,307,Wasser
5830,2875,Eisen
6629,32,Hexe
15246,45,Lokalsage
76,82,Abwehr
12804,364,Pferd
8194,91,dead
12517,53,robbers
6592,256,Ring
8371,599,Ewig Leben: I
19276,16,sacrilege
521,524,Volkssage
3944,93,Toter
10363,91,dead
3004,1156,hinrichten
4063,16,sacrilege
19715,2533,Siege
1651,1251,Knecht
9324,986,"30-/100-year war, blending"
6064,5556,Baptism
9004,2087,"Ort, Orte, wo Räuber hausen"
17187,929,Buttern
16148,80,werewolf
185,191,Wolf
4616,4619,Tritt
13712,1559,Allg.
16964,3251,Müller
18877,29,witches
15568,8950,totstechen
6916,6927,"Tod fordert, Galgen, Zauberer, varia"
892,45,Lokalsage
3589,2214,Teufel varia
10252,32,Hexe
10178,250,"Kette tragen, Ring"
12388,3980,Totentrauung
15522,8,"Sage, historische"
1501,91,dead
17925,195,Tiersage
13659,351,Schatzsage
392,398,goldene Wiege
1857,205,local legends: churches and passages
8947,16,sacrilege
17087,1885,Gerichtsberg
3051,395,treasure
7206,16,sacrilege
7092,364,Pferd
12540,11392,Bergnamen
10169,72,local legends: varia
15126,41,local legends
14032,29,witches
7709,398,goldene Wiege
14905,6842,Stones
19498,290,giants
2980,420,"Persönlichkeiten, Familie etc."
5843,5844,Herz
19783,5964,Geld brennt
16006,354,Berg
10909,480,Haberlandt
11766,290,giants
5992,290,giants
14061,602,Plut (Teil einer Semmel)
7909,7910,"Storch: große Mauer, Läversee"
11100,332,bells
5863,2875,Eisen
909,364,Pferd
18989,17819,Vorstadt
5638,1227,Untergang: Lit.
13399,2364,Schürze platzt
19777,16,sacrilege
7914,93,Toter
12043,29,witches
12232,599,Ewig Leben: I
6147,2445,abziehen
19896,189,Volksmärchen
13084,32,Hexe
11879,11882,"Stein, Spuren (m) s"
1370,929,Buttern
5572,4,historical legends
14442,524,Volkssage
13033,6609,Streiche
12960,32,Hexe
6344,233,"Tiersagen, Märchen I"
2345,1989,Wagen
13330,1717,Sieve border
13150,6254,Hemd etc.
2014,2016,Nest wird ausgehoben - Schätze
13777,1069,Taube
19626,555,moort
5077,4,historical legends
5143,2140,Hexen erkennen
3149,466,Kirchliches
17674,496,"Wiederkehr, Totenhemd"
18587,2520,Kobold
1178,93,Toter
10644,7012,Mäuse machen etc.
12521,11341,Spuk: dämonisch
4100,718,"Mountain: singing, thunder etc."
18414,16,sacrilege
19969,5,Danish people
1841,41,local legends
17238,292,Riese
19914,1988,Glocke
13183,354,Berg
16821,1323,Berg nicht fortschaffen
11000,45,Lokalsage
10223,195,Tiersage
15161,32,Hexe
8236,6254,Hemd etc.
18240,41,local legends
14749,19,Scheidengänger
17035,415,water
1700,1705,hart
7227,20,Man who move the boundaries
7961,4,historical legends
8644,29,witches
16690,443,Towns
19448,16,sacrilege
9857,8,"Sage, historische"
11734,7390,Meineid
1866,1869,Lüd'
7001,929,Buttern
2859,72,local legends: varia
19521,19,Scheidengänger
10346,72,local legends: varia
6872,6656,entrückt: Varia
18630,3308,Liebeszauber: Silvester
18666,289,Stein
7727,16,sacrilege
10346,810,Varia
13031,599,Ewig Leben: I
5216,16,sacrilege
10026,10030,Halstuch
1194,614,Herrgott
8458,29,witches
237,52,Räuber
4112,711,Mensch
7617,45,Lokalsage
11447,11223,verwünscht
19565,970,Melken
16145,600,ewig
12722,555,moort
7804,53,robbers
4344,32,Hexe
19554,91,dead
9435,3335,"heben, quis"
7238,53,robbers
9492,5374,Nachtwächter
5128,29,witches
17860,91,dead
11217,1162,Gälknoeker
3231,466,Kirchliches
11819,1405,Wallenstein
18600,394,haunting animals
12453,2416,"Entheiligung des Feiertages, Karfreitag"
868,91,dead
14893,1162,Gälknoeker
11026,496,"Wiederkehr, Totenhemd"
6180,307,Wasser
8640,91,dead
3349,349,Schloss (Bauwerk)
17665,2366,platzen
2285,52,Räuber
2024,63,Blocksberg
1013,1019,Eiskeller
18118,91,dead
6217,91,dead
19081,473,Schweden
3821,1162,Gälknoeker
19866,19868,Transformation
5294,1989,Wagen
14531,32,Hexe
16836,32,Hexe
61,64,Blocksberg varia
5761,600,ewig
11963,104,Kopf
2428,555,moort
1773,437,"Taters, krup unner"
18725,6929,Zauberer
979,8,"Sage, historische"
19901,29,witches
8736,16,sacrilege
15168,349,Schloss (Bauwerk)
18270,402,Kuh
16736,2416,"Entheiligung des Feiertages, Karfreitag"
8943,117,quid
9695,41,local legends
13330,555,moort
7283,29,witches
2495,482,Edelleute
1467,826,weiblich
1651,1654,Fleisch
9892,496,"Wiederkehr, Totenhemd"
8150,91,dead
18527,16,sacrilege
3749,29,witches
12634,937,Kirche
16143,16,sacrilege
15056,938,Kloster
7874,360,Frau
3562,232,Tiermärchen
7862,7863,"Schellfisch, Placken"
15168,206,Etymologie
11652,731,"Kenntnis von den Wenden, meckl."
3852,53,robbers
7673,6313,Fische im Eis angeln
725,8,"Sage, historische"
8319,7021,Pipenbuck
17951,19,Scheidengänger
6259,6262,Doktor Allwissend
8428,7133,Stroh etc.
1073,91,dead
7455,555,moort
13177,2067,Names
13317,1885,Gerichtsberg
14916,292,Riese
9826,72,local legends: varia
2438,93,Toter
3027,836,Raubritter
12947,16,sacrilege
19616,2880,Gang
16425,354,Berg
14188,378,Picture
18484,32,Hexe
1631,19,Scheidengänger
16671,1224,"Burg, Schloss, Signal"
5900,1775,not to fear
19519,180,The ample meal
4635,29,witches
12634,41,local legends
14961,398,goldene Wiege
4207,290,giants
9427,9428,Flachshechel
17655,292,Riese
6470,2416,"Entheiligung des Feiertages, Karfreitag"
5013,140,When
7845,117,quid
14678,3066,Dorf
18183,45,Lokalsage
8150,93,Toter
1260,1264,Grausame Herren
15797,4973,Glaube
14688,6542,"Schatz, Wert"
16856,2954,"Edelmann, Toter, Geld"
12782,1393,"ablassen, See ausmessen etc."
5464,371,Lenore
5646,52,Räuber
6629,117,quid
2940,29,witches
11487,3352,umbringen
19965,70,Horse shoe etc.
14208,480,Haberlandt
10323,10327,Klock
14277,398,goldene Wiege
12253,4,historical legends
18806,246,Halskette
7612,6641,Seele
12048,250,"Kette tragen, Ring"
19402,206,Etymologie
9480,32,Hexe
1144,1155,Grenzscheide
14653,257,Kette
15556,407,Totenmesse
12308,290,giants
14896,14272,Erscheinung
8291,482,Edelleute
4679,1905,Mountains
11285,29,witches
3323,3325,Engrossed: nightingale
13002,836,Raubritter
15645,467,Ecclesiastical
17144,826,weiblich
18587,290,giants
6101,869,Mutter
17062,30,on cattle
17574,41,local legends
2428,556,"Taufe, Lattenstiger"
11493,3066,Dorf
11556,20,Man who move the boundaries
18257,812,varia
7779,53,robbers
5289,1069,Taube
6860,6861,lit.
13340,1069,Taube
16309,937,Kirche
15267,93,Toter
7586,91,dead
18548,900,Mountain open
936,466,Kirchliches
3672,3673,Schmiedgeselle
17821,16,sacrilege
18117,93,Toter
9729,3091,Großherzöge etc.
16725,131,French people
805,809,Teufel
8852,503,Treasure hunter
14922,9842,Erklärungen etc.
11785,29,witches
8191,91,dead
16479,626,Ewiger Jude
7972,5026,angeln
19361,971,Blut
12785,11678,zeigt sich
8696,810,Varia
4693,1883,"Tribunal mountain, judged inculpable"
2123,29,witches
12947,5326,Prinz
18830,20,Man who move the boundaries
10893,7012,Mäuse machen etc.
15958,395,treasure
6701,6704,Mönch
16008,150,wann
4166,560,Zwergensage
8471,600,ewig
6147,1251,Knecht
2788,2790,abends
14946,292,Riese
7714,4879,Dörfer
19959,18974,Ei
10121,52,Räuber
6183,288,werfen Steine
1004,32,Hexe
17705,17709,Tambour
10841,32,Hexe
2694,1024,Schäfer
8587,91,dead
7033,32,Hexe
1366,32,Hexe
18326,1069,Taube
12113,7288,Kaiser
11368,11369,Karre
11791,253,tragen
136,142,"Hexenausritt, Termine"
17364,1107,"Buttern, Melken"
19688,4081,Grab etc.
3323,3326,entrückt
18954,29,witches
3058,937,Kirche
17610,93,Toter
7430,354,Berg
12990,612,Leute
13430,467,Ecclesiastical
17931,395,treasure
14967,555,moort
16739,45,Lokalsage
15288,256,Ring
11048,91,dead
18852,180,The ample meal
11435,250,"Kette tragen, Ring"
7357,560,Zwergensage
15756,20,Man who move the boundaries
13454,865,Strafe
14740,826,weiblich
2327,91,dead
3867,29,witches
8130,1717,Sieve border
18476,16,sacrilege
17054,45,Lokalsage
16462,4,historical legends
2612,71,Hufeisen
12742,332,bells
3776,29,witches
3977,290,giants
13185,7361,Schlacht etc.
2588,16,sacrilege
17288,20,Man who move the boundaries
8041,1558,Gen.
14397,4,historical legends
18625,214,"Historic, elderly"
5211,1229,Signal
13177,1497,Name
17963,288,werfen Steine
13793,2171,Heibarg
15168,45,Lokalsage
9198,9204,"Frau, alt"
10229,29,witches
15692,16,sacrilege
18964,2478,Petermännchen
9486,928,buttern
19414,18332,"Persons: Luther, Goethe etc."
12078,290,giants
6308,195,Tiersage
17369,2171,Heibarg
9923,1156,hinrichten
13576,9458,when
5069,394,haunting animals
4358,4,historical legends
3000,600,ewig
10131,93,Toter
16732,64,Blocksberg varia
4869,626,Ewiger Jude
19506,16,sacrilege
892,897,"Mountain, non movere"
17330,971,Blut
19939,91,dead
14418,2364,Schürze platzt
7920,32,Hexe
12718,351,Schatzsage
18942,11414,Hexenburg
12821,2513,backen
16078,9191,Oracle
9832,19,Scheidengänger
16631,131,French people
4533,105,Butterfass
14274,555,moort
1163,91,dead
16189,16190,Seligkeit
11487,253,tragen
14444,7591,Bach pflügen
19183,482,Edelleute
1982,20,Man who move the boundaries
17146,4,historical legends
6930,6254,Hemd etc.
18216,18217,feminin: lit.
13647,362,eisern
136,32,Hexe
10475,395,treasure
5501,72,local legends: varia
18651,351,Schatzsage
7787,5370,Wirtschaft
16758,870,"Tote red., erste Frau, Mutter"
10788,10792,verlieren
5590,354,Berg
8611,330,Literature
16964,16970,Mühle
18431,91,dead
18723,4066,Totenkopf etc.
13,19,Scheidengänger
7872,2416,"Entheiligung des Feiertages, Karfreitag"
8375,29,witches
12202,91,dead
4946,288,werfen Steine
13761,91,dead
12839,334,Fachliteratur
3616,3621,Fastnacht
17563,16,sacrilege
18257,810,Varia
11730,246,Halskette
2100,91,dead
419,40,Familie
3178,91,dead
4052,250,"Kette tragen, Ring"
8251,290,giants
19115,480,Haberlandt
11455,6163,ziehen
7660,29,witches
2059,52,Räuber
17630,870,"Tote red., erste Frau, Mutter"
18597,731,"Kenntnis von den Wenden, meckl."
13531,91,dead
10163,5110,kinderlos
14115,2087,"Ort, Orte, wo Räuber hausen"
19742,288,werfen Steine
2489,534,kämpfen
3695,91,dead
16212,16,sacrilege
1112,16,sacrilege
15517,52,Räuber
17457,16,sacrilege
15328,1497,Name
19538,290,giants
2891,599,Ewig Leben: I
17586,583,Scherbe
18138,560,Zwergensage
7010,3280,Laus
7569,6642,Seele als Maus
8346,52,Räuber
17835,131,French people
7446,810,Varia
11921,394,haunting animals
19183,591,tanzen
12424,145,Toom
3330,8,"Sage, historische"
18617,31,Vieh
5449,554,Taufe
5811,1064,"Unschuldig: Taube, Torgelow etc."
3174,45,Lokalsage
3571,249,Ungeziefer
17786,29,witches
14412,869,Mutter
2648,582,laufen
12118,8,"Sage, historische"
17929,180,The ample meal
10632,7390,Meineid
19639,19640,Stubenmädchen
9102,1333,Butter
8927,93,Toter
14479,5026,angeln
16652,32,Hexe
12304,6641,Seele
1935,191,Wolf
1220,440,destruction
13396,2366,platzen
1588,810,Varia
19332,31,Vieh
6015,6017,Gräfin
16686,971,Blut
14057,29,witches
12331,416,Seejungfer
7219,3753,morgens
4900,16,sacrilege
15297,825,wild hunt
2473,16,sacrilege
8730,600,ewig
16402,29,witches
16812,3280,Laus
13248,91,dead
9859,4286,zusammentragen
7586,7587,Tote: Hand heraus etc.
14814,1064,"Unschuldig: Taube, Torgelow etc."
16347,848,"Pferd, allg. Abwehr etc."
5960,440,destruction
1765,480,Haberlandt
68,72,local legends: varia
3862,198,Fuchs
18438,20,Man who move the boundaries
8760,480,Haberlandt
14104,16,sacrilege
7930,8,"Sage, historische"
4710,70,Horse shoe etc.
13842,555,moort
18499,29,witches
18936,91,dead
281,8,"Sage, historische"
16032,797,Blutstropfen etc.
11048,93,Toter
16485,290,giants
15702,32,Hexe
19290,364,Pferd
12107,91,dead
12662,394,haunting animals
15844,1775,not to fear
6348,257,Kette
18647,4,historical legends
13756,600,ewig
5005,826,weiblich
13497,650,"Korn, Getreide"
17730,7864,Tier- und Pflanzenlegenden
2378,437,"Taters, krup unner"
6513,3697,Haunt
13058,4,historical legends
9957,93,Toter
11562,16,sacrilege
501,351,Schatzsage
18956,45,Lokalsage
3675,290,giants
13965,32,Hexe
11657,1393,"ablassen, See ausmessen etc."
783,91,dead
18173,32,Hexe
17827,5160,Werwolf fällt einen Menschen an
6249,8,"Sage, historische"
14001,4,historical legends
17982,195,Tiersage
13700,16,sacrilege
9435,565,Varia II
14841,3251,Müller
3939,482,Edelleute
